oligo	actualcounts	mappedcounts
UTR3.oligo398	385	385
UTR30.oligo286	646	646
UTR2.oligo238	725	725
UTR14.oligo34	1426	1426
UTR13.oligo169	976	976
UTR11.oligo4	871	871
UTR27.oligo147	88	88
UTR4.oligo102	1368	1368
UTR29.oligo72	1061	1061
UTR27.oligo246	890	890
UTR29.oligo313	927	927
UTR24.oligo40	572	572
UTR4.oligo85	1178	1178
UTR26.oligo82	1606	1606
UTR12.oligo63	724	724
UTR7.oligo81	1824	1824
UTR9.oligo47	824	824
UTR18.oligo167	1356	1356
UTR31.oligo175	332	332
UTR18.oligo266	658	658
UTR21.oligo224	914	914
UTR3.oligo90	1417	1417
UTR18.oligo349	464	464
UTR3.oligo371	1271	1271
UTR25.oligo195	882	882
UTR29.oligo223	1887	1887
UTR25.oligo234	1138	1138
UTR5.oligo12	1185	1185
UTR24.oligo350	1131	1131
UTR2.oligo404	777	777
UTR30.oligo73	1956	1956
UTR10.oligo213	711	711
UTR34.oligo144	96	96
UTR29.oligo90	832	832
UTR26.oligo32	444	444
UTR21.oligo90	750	750
UTR24.oligo64	1486	1486
UTR33.oligo175	1962	1962
UTR33.oligo145	1687	1687
UTR33.oligo163	1360	1360
UTR7.oligo21	1165	1165
UTR29.oligo272	53	53
UTR1.oligo43	1243	1243
UTR5.oligo121	838	838
UTR18.oligo483	729	729
UTR18.oligo219	899	899
UTR2.oligo6	1486	1486
UTR31.oligo49	740	740
UTR2.oligo333	687	687
UTR28.oligo19	834	834
UTR2.oligo63	1101	1101
UTR6.oligo320	1195	1195
UTR13.oligo20	566	566
UTR6.oligo307	1884	1884
UTR8.oligo22	1531	1531
UTR35.oligo283	630	630
UTR23.oligo116	1471	1471
UTR22.oligo109	183	183
UTR18.oligo443	537	537
UTR10.oligo125	642	642
UTR19.oligo95	797	797
UTR14.oligo221	259	259
UTR18.oligo292	1782	1782
UTR10.oligo224	660	660
UTR18.oligo140	930	930
UTR7.oligo4	295	295
UTR18.oligo116	1539	1539
UTR3.oligo153	135	135
UTR10.oligo168	735	735
UTR29.oligo26	651	651
UTR25.oligo405	282	282
UTR24.oligo73	680	680
UTR32.oligo182	694	694
UTR31.oligo37	500	500
UTR24.oligo403	647	647
UTR28.oligo135	1439	1439
UTR2.oligo112	1314	1314
UTR2.oligo356	625	625
UTR7.oligo140	754	754
UTR11.oligo111	1072	1072
UTR12.oligo331	1875	1875
UTR16.oligo67	1172	1172
UTR2.oligo62	932	932
UTR31.oligo172	322	322
UTR12.oligo342	824	824
UTR5.oligo401	661	661
UTR32.oligo194	481	481
UTR16.oligo3	1281	1281
UTR5.oligo7	1777	1777
UTR3.oligo471	1035	1035
UTR22.oligo53	1384	1384
UTR16.oligo63	1521	1521
UTR11.oligo405	1151	1151
UTR3.oligo197	797	797
UTR30.oligo458	614	614
UTR25.oligo225	1120	1120
UTR24.oligo63	1099	1099
UTR29.oligo307	723	723
UTR34.oligo188	1116	1116
UTR12.oligo5	302	302
UTR4.oligo140	1773	1773
UTR22.oligo4	572	572
UTR18.oligo304	1075	1075
UTR2.oligo193	279	279
UTR16.oligo359	506	506
UTR6.oligo258	1230	1230
UTR34.oligo125	1465	1465
UTR5.oligo266	1606	1606
UTR35.oligo303	372	372
UTR22.oligo26	1003	1003
UTR16.oligo152	1317	1317
UTR13.oligo35	317	317
UTR19.oligo58	1205	1205
UTR24.oligo97	1053	1053
UTR35.oligo159	770	770
UTR22.oligo105	339	339
UTR3.oligo373	1636	1636
UTR21.oligo229	1800	1800
UTR27.oligo310	1055	1055
UTR14.oligo227	762	762
UTR24.oligo248	1524	1524
UTR10.oligo191	1307	1307
UTR10.oligo294	966	966
UTR25.oligo45	1001	1001
UTR2.oligo324	357	357
UTR11.oligo245	1590	1590
UTR24.oligo49	1525	1525
UTR25.oligo158	1042	1042
UTR11.oligo155	382	382
UTR30.oligo227	1083	1083
UTR3.oligo445	188	188
UTR29.oligo2	854	854
UTR31.oligo119	1263	1263
UTR17.oligo186	976	976
UTR35.oligo91	1769	1769
UTR33.oligo140	1546	1546
UTR25.oligo25	631	631
UTR22.oligo21	566	566
UTR16.oligo241	1036	1036
UTR30.oligo341	406	406
UTR2.oligo408	594	594
UTR4.oligo19	993	993
UTR6.oligo127	1475	1475
UTR2.oligo188	430	430
UTR30.oligo27	1852	1852
UTR6.oligo406	884	884
UTR3.oligo60	963	963
UTR25.oligo13	1664	1664
UTR34.oligo83	684	684
UTR19.oligo0	134	134
UTR33.oligo182	1029	1029
UTR14.oligo118	799	799
UTR16.oligo265	1433	1433
UTR30.oligo135	140	140
UTR27.oligo354	436	436
UTR17.oligo123	1074	1074
UTR3.oligo456	862	862
UTR3.oligo230	1295	1295
UTR32.oligo197	1065	1065
UTR35.oligo242	1090	1090
UTR2.oligo124	1192	1192
UTR33.oligo113	1389	1389
UTR34.oligo238	1088	1088
UTR33.oligo272	601	601
UTR6.oligo104	773	773
UTR7.oligo141	735	735
UTR27.oligo415	557	557
UTR4.oligo204	1300	1300
UTR6.oligo205	1625	1625
UTR5.oligo214	808	808
UTR6.oligo324	1821	1821
UTR15.oligo201	1909	1909
UTR2.oligo299	465	465
UTR5.oligo93	1297	1297
UTR2.oligo321	1354	1354
UTR30.oligo479	1864	1864
UTR16.oligo110	1604	1604
UTR31.oligo134	1378	1378
UTR6.oligo87	1775	1775
UTR5.oligo131	436	436
UTR10.oligo242	1069	1069
UTR3.oligo265	517	517
UTR27.oligo124	761	761
UTR21.oligo12	893	893
UTR35.oligo279	808	808
UTR29.oligo16	356	356
UTR31.oligo221	519	519
UTR21.oligo152	1075	1075
UTR17.oligo156	954	954
UTR12.oligo264	1496	1496
UTR6.oligo218	1700	1700
UTR27.oligo367	531	531
UTR12.oligo276	418	418
UTR5.oligo174	628	628
UTR5.oligo224	898	898
UTR28.oligo23	360	360
UTR12.oligo325	1348	1348
UTR35.oligo134	766	766
UTR30.oligo371	679	679
UTR14.oligo112	1432	1432
UTR14.oligo21	1797	1797
UTR2.oligo435	977	977
UTR18.oligo91	1187	1187
UTR16.oligo355	1042	1042
UTR12.oligo328	1363	1363
UTR25.oligo57	1017	1017
UTR6.oligo131	851	851
UTR31.oligo189	903	903
UTR6.oligo147	565	565
UTR30.oligo160	865	865
UTR16.oligo271	816	816
UTR25.oligo11	974	974
UTR15.oligo44	693	693
UTR11.oligo410	1261	1261
UTR6.oligo369	763	763
UTR21.oligo76	709	709
UTR33.oligo65	1057	1057
UTR18.oligo381	1952	1952
UTR25.oligo377	1132	1132
UTR18.oligo307	1846	1846
UTR32.oligo53	927	927
UTR4.oligo147	1116	1116
UTR2.oligo236	407	407
UTR10.oligo147	1868	1868
UTR25.oligo313	1886	1886
UTR3.oligo74	143	143
UTR33.oligo81	862	862
UTR18.oligo320	1127	1127
UTR18.oligo99	128	128
UTR17.oligo96	853	853
UTR16.oligo24	1945	1945
UTR21.oligo110	397	397
UTR24.oligo384	551	551
UTR23.oligo106	698	698
UTR26.oligo14	1766	1766
UTR25.oligo38	498	498
UTR32.oligo107	1124	1124
UTR24.oligo366	197	197
UTR29.oligo173	951	951
UTR5.oligo202	1872	1872
UTR5.oligo289	1249	1249
UTR6.oligo306	523	523
UTR29.oligo61	1604	1604
UTR27.oligo139	1171	1171
UTR30.oligo407	1565	1565
UTR15.oligo208	1453	1453
UTR13.oligo114	345	345
UTR18.oligo101	638	638
UTR3.oligo390	1203	1203
UTR18.oligo210	1777	1777
UTR5.oligo362	577	577
UTR13.oligo40	1785	1785
UTR29.oligo4	660	660
UTR5.oligo192	1746	1746
UTR6.oligo150	348	348
UTR13.oligo191	1075	1075
UTR17.oligo257	303	303
UTR17.oligo137	379	379
UTR25.oligo127	1080	1080
UTR10.oligo238	546	546
UTR22.oligo57	953	953
UTR28.oligo89	443	443
UTR2.oligo41	1153	1153
UTR11.oligo396	88	88
UTR10.oligo196	1622	1622
UTR34.oligo7	393	393
UTR11.oligo61	690	690
UTR18.oligo406	948	948
UTR32.oligo11	1676	1676
UTR29.oligo88	1196	1196
UTR31.oligo207	1462	1462
UTR6.oligo274	1216	1216
UTR28.oligo13	599	599
UTR2.oligo27	969	969
UTR15.oligo12	1593	1593
UTR6.oligo178	1012	1012
UTR27.oligo409	919	919
UTR35.oligo73	1027	1027
UTR22.oligo79	146	146
UTR6.oligo362	1565	1565
UTR29.oligo348	1869	1869
UTR6.oligo230	696	696
UTR11.oligo272	891	891
UTR25.oligo170	1010	1010
UTR29.oligo152	422	422
UTR3.oligo177	708	708
UTR25.oligo417	1575	1575
UTR24.oligo114	1232	1232
UTR18.oligo165	83	83
UTR2.oligo199	1794	1794
UTR25.oligo366	1675	1675
UTR13.oligo252	1121	1121
UTR16.oligo92	1032	1032
UTR13.oligo231	470	470
UTR19.oligo86	1593	1593
UTR34.oligo206	984	984
UTR24.oligo225	394	394
UTR6.oligo125	747	747
UTR29.oligo200	1027	1027
UTR15.oligo213	406	406
UTR33.oligo210	954	954
UTR25.oligo392	1917	1917
UTR16.oligo49	429	429
UTR11.oligo206	931	931
UTR13.oligo249	1853	1853
UTR31.oligo41	670	670
UTR2.oligo78	1448	1448
UTR10.oligo33	1411	1411
UTR12.oligo333	1482	1482
UTR11.oligo80	524	524
UTR7.oligo100	337	337
UTR4.oligo13	692	692
UTR5.oligo296	693	693
UTR32.oligo103	1412	1412
UTR17.oligo101	584	584
UTR13.oligo121	666	666
UTR7.oligo22	657	657
UTR28.oligo229	1444	1444
UTR14.oligo126	338	338
UTR27.oligo258	1152	1152
UTR32.oligo187	1125	1125
UTR30.oligo256	679	679
UTR27.oligo454	206	206
UTR17.oligo102	618	618
UTR34.oligo109	1236	1236
UTR18.oligo225	837	837
UTR2.oligo379	1269	1269
UTR24.oligo323	457	457
UTR33.oligo206	917	917
UTR35.oligo210	1401	1401
UTR15.oligo69	1044	1044
UTR24.oligo393	1154	1154
UTR13.oligo6	1741	1741
UTR7.oligo27	1102	1102
UTR34.oligo50	787	787
UTR20.oligo0	443	443
UTR18.oligo439	1189	1189
UTR6.oligo44	590	590
UTR5.oligo20	1775	1775
UTR29.oligo42	1360	1360
UTR6.oligo139	1863	1863
UTR11.oligo157	1129	1129
UTR7.oligo49	1178	1178
UTR11.oligo237	937	937
UTR11.oligo91	1876	1876
UTR14.oligo95	523	523
UTR3.oligo204	1423	1423
UTR2.oligo183	643	643
UTR30.oligo66	467	467
UTR29.oligo238	681	681
UTR30.oligo334	1583	1583
UTR6.oligo396	1103	1103
UTR25.oligo247	799	799
UTR30.oligo4	1726	1726
UTR2.oligo19	1094	1094
UTR19.oligo56	864	864
UTR33.oligo96	808	808
UTR34.oligo19	651	651
UTR30.oligo49	499	499
UTR30.oligo58	926	926
UTR21.oligo190	1675	1675
UTR1.oligo46	858	858
UTR1.oligo72	705	705
UTR18.oligo148	1620	1620
UTR18.oligo346	1755	1755
UTR28.oligo197	674	674
UTR3.oligo369	308	308
UTR6.oligo276	1156	1156
UTR14.oligo140	1076	1076
UTR19.oligo111	1066	1066
UTR16.oligo42	1007	1007
UTR20.oligo74	1100	1100
UTR21.oligo156	103	103
UTR8.oligo1	1080	1080
UTR12.oligo10	719	719
UTR35.oligo200	1577	1577
UTR24.oligo375	1829	1829
UTR10.oligo267	465	465
UTR24.oligo105	1534	1534
UTR11.oligo425	1015	1015
UTR13.oligo259	1067	1067
UTR21.oligo24	770	770
UTR27.oligo261	461	461
UTR10.oligo226	1426	1426
UTR22.oligo70	431	431
UTR34.oligo219	107	107
UTR28.oligo35	922	922
UTR3.oligo77	449	449
UTR10.oligo250	481	481
UTR29.oligo295	1793	1793
UTR35.oligo250	456	456
UTR25.oligo143	1703	1703
UTR17.oligo43	1103	1103
UTR22.oligo76	53	53
UTR13.oligo117	1098	1098
UTR15.oligo93	1478	1478
UTR3.oligo1	1009	1009
UTR27.oligo183	184	184
UTR29.oligo278	1862	1862
UTR28.oligo54	1324	1324
UTR12.oligo316	251	251
UTR3.oligo78	363	363
UTR4.oligo6	1670	1670
UTR2.oligo166	743	743
UTR11.oligo303	505	505
UTR28.oligo117	697	697
UTR31.oligo212	497	497
UTR15.oligo218	612	612
UTR17.oligo263	811	811
UTR6.oligo265	556	556
UTR5.oligo389	1714	1714
UTR13.oligo99	1829	1829
UTR35.oligo271	1390	1390
UTR5.oligo213	1078	1078
UTR13.oligo52	307	307
UTR5.oligo412	996	996
UTR31.oligo319	983	983
UTR25.oligo357	1864	1864
UTR29.oligo160	1056	1056
UTR7.oligo2	1615	1615
UTR35.oligo249	1312	1312
UTR17.oligo155	268	268
UTR5.oligo293	1270	1270
UTR25.oligo402	1004	1004
UTR24.oligo279	759	759
UTR19.oligo29	475	475
UTR24.oligo356	1133	1133
UTR21.oligo0	1049	1049
UTR25.oligo186	1269	1269
UTR27.oligo19	1575	1575
UTR29.oligo231	346	346
UTR25.oligo182	1922	1922
UTR16.oligo250	1582	1582
UTR23.oligo38	1053	1053
UTR33.oligo7	1691	1691
UTR21.oligo162	1942	1942
UTR16.oligo243	617	617
UTR25.oligo163	1449	1449
UTR24.oligo108	915	915
UTR31.oligo252	552	552
UTR2.oligo262	1542	1542
UTR14.oligo106	1229	1229
UTR3.oligo337	1168	1168
UTR27.oligo169	129	129
UTR3.oligo331	229	229
UTR15.oligo91	624	624
UTR2.oligo414	1015	1015
UTR11.oligo443	1276	1276
UTR31.oligo246	771	771
UTR34.oligo244	1003	1003
UTR21.oligo200	1901	1901
UTR29.oligo13	1061	1061
UTR35.oligo321	1291	1291
UTR24.oligo48	809	809
UTR3.oligo57	1536	1536
UTR14.oligo91	1929	1929
UTR20.oligo30	1894	1894
UTR12.oligo151	776	776
UTR6.oligo338	243	243
UTR11.oligo89	656	656
UTR9.oligo18	718	718
UTR14.oligo97	161	161
UTR10.oligo95	597	597
UTR24.oligo186	1068	1068
UTR3.oligo243	1472	1472
UTR25.oligo218	1710	1710
UTR6.oligo292	1804	1804
UTR24.oligo71	1692	1692
UTR12.oligo19	1266	1266
UTR27.oligo115	503	503
UTR25.oligo398	947	947
UTR6.oligo196	1643	1643
UTR24.oligo115	1015	1015
UTR31.oligo152	137	137
UTR3.oligo287	485	485
UTR27.oligo175	746	746
UTR10.oligo171	1741	1741
UTR16.oligo232	1048	1048
UTR5.oligo173	780	780
UTR2.oligo133	1081	1081
UTR2.oligo234	1034	1034
UTR3.oligo188	655	655
UTR24.oligo360	1826	1826
UTR3.oligo300	1907	1907
UTR28.oligo132	1273	1273
UTR18.oligo252	120	120
UTR23.oligo29	1416	1416
UTR27.oligo0	1111	1111
UTR7.oligo63	1048	1048
UTR29.oligo317	1054	1054
UTR33.oligo105	499	499
UTR24.oligo85	1362	1362
UTR18.oligo15	1903	1903
UTR17.oligo82	1025	1025
UTR2.oligo256	456	456
UTR27.oligo93	1460	1460
UTR16.oligo122	1794	1794
UTR29.oligo46	865	865
UTR18.oligo306	1789	1789
UTR7.oligo38	1798	1798
UTR10.oligo5	342	342
UTR25.oligo356	1956	1956
UTR17.oligo262	784	784
UTR18.oligo402	533	533
UTR3.oligo135	1451	1451
UTR29.oligo55	420	420
UTR18.oligo431	1139	1139
UTR21.oligo19	1325	1325
UTR11.oligo293	1124	1124
UTR30.oligo207	1519	1519
UTR11.oligo295	942	942
UTR30.oligo321	986	986
UTR25.oligo406	1827	1827
UTR11.oligo120	634	634
UTR18.oligo469	368	368
UTR17.oligo138	962	962
UTR18.oligo427	268	268
UTR19.oligo135	1262	1262
UTR12.oligo226	1481	1481
UTR33.oligo177	1947	1947
UTR6.oligo262	887	887
UTR27.oligo144	832	832
UTR4.oligo120	1023	1023
UTR22.oligo9	1942	1942
UTR16.oligo53	297	297
UTR2.oligo384	1786	1786
UTR1.oligo57	1926	1926
UTR25.oligo319	1274	1274
UTR15.oligo3	496	496
UTR30.oligo238	1243	1243
UTR29.oligo321	1405	1405
UTR2.oligo237	527	527
UTR27.oligo2	1519	1519
UTR25.oligo393	1251	1251
UTR26.oligo48	1625	1625
UTR10.oligo132	132	132
UTR14.oligo217	558	558
UTR13.oligo253	971	971
UTR25.oligo388	1044	1044
UTR33.oligo215	1355	1355
UTR6.oligo242	130	130
UTR30.oligo166	1517	1517
UTR4.oligo136	1487	1487
UTR2.oligo66	922	922
UTR16.oligo255	481	481
UTR11.oligo59	748	748
UTR33.oligo288	1363	1363
UTR2.oligo314	1375	1375
UTR26.oligo105	853	853
UTR7.oligo136	1184	1184
UTR24.oligo28	713	713
UTR29.oligo103	625	625
UTR31.oligo285	641	641
UTR3.oligo112	705	705
UTR18.oligo14	1325	1325
UTR18.oligo33	691	691
UTR21.oligo132	1211	1211
UTR6.oligo105	206	206
UTR13.oligo134	231	231
UTR12.oligo29	1583	1583
UTR27.oligo63	735	735
UTR15.oligo205	1873	1873
UTR17.oligo167	312	312
UTR12.oligo11	1308	1308
UTR7.oligo73	1067	1067
UTR27.oligo283	1885	1885
UTR5.oligo195	356	356
UTR6.oligo341	1518	1518
UTR6.oligo390	757	757
UTR23.oligo62	1160	1160
UTR32.oligo181	682	682
UTR25.oligo336	603	603
UTR5.oligo351	1519	1519
UTR2.oligo385	1021	1021
UTR11.oligo52	1545	1545
UTR13.oligo8	1031	1031
UTR12.oligo128	1512	1512
UTR7.oligo139	1361	1361
UTR33.oligo132	978	978
UTR5.oligo226	1187	1187
UTR11.oligo116	960	960
UTR25.oligo347	954	954
UTR18.oligo432	262	262
UTR12.oligo291	258	258
UTR29.oligo101	1303	1303
UTR5.oligo114	1648	1648
UTR17.oligo235	527	527
UTR3.oligo264	1549	1549
UTR34.oligo53	401	401
UTR4.oligo202	419	419
UTR33.oligo49	1465	1465
UTR2.oligo157	976	976
UTR2.oligo87	1130	1130
UTR30.oligo179	1131	1131
UTR30.oligo8	761	761
UTR24.oligo311	432	432
UTR27.oligo357	999	999
UTR29.oligo41	1638	1638
UTR30.oligo414	848	848
UTR34.oligo114	985	985
UTR2.oligo158	1733	1733
UTR5.oligo28	1031	1031
UTR6.oligo98	786	786
UTR34.oligo116	362	362
UTR33.oligo279	774	774
UTR18.oligo201	658	658
UTR13.oligo185	1717	1717
UTR24.oligo398	848	848
UTR25.oligo323	1434	1434
UTR10.oligo203	574	574
UTR4.oligo212	440	440
UTR23.oligo6	331	331
UTR18.oligo419	1283	1283
UTR30.oligo193	880	880
UTR3.oligo446	632	632
UTR26.oligo36	914	914
UTR2.oligo377	325	325
UTR2.oligo233	1451	1451
UTR35.oligo189	1021	1021
UTR1.oligo50	1897	1897
UTR30.oligo460	808	808
UTR34.oligo39	842	842
UTR27.oligo273	1320	1320
UTR11.oligo22	1121	1121
UTR4.oligo113	1120	1120
UTR27.oligo71	1684	1684
UTR12.oligo279	969	969
UTR13.oligo21	1145	1145
UTR19.oligo43	1913	1913
UTR24.oligo347	1719	1719
UTR2.oligo35	1395	1395
UTR33.oligo219	688	688
UTR29.oligo18	1755	1755
UTR35.oligo174	566	566
UTR2.oligo282	1528	1528
UTR28.oligo1	722	722
UTR17.oligo251	584	584
UTR3.oligo410	1290	1290
UTR30.oligo61	1406	1406
UTR13.oligo240	1927	1927
UTR25.oligo153	483	483
UTR12.oligo184	160	160
UTR2.oligo154	1662	1662
UTR1.oligo79	1036	1036
UTR12.oligo14	1888	1888
UTR11.oligo339	1210	1210
UTR3.oligo223	1028	1028
UTR2.oligo241	1562	1562
UTR8.oligo26	942	942
UTR2.oligo338	1459	1459
UTR13.oligo89	311	311
UTR30.oligo254	644	644
UTR18.oligo260	1218	1218
UTR23.oligo33	991	991
UTR6.oligo23	646	646
UTR28.oligo139	492	492
UTR32.oligo68	1821	1821
UTR17.oligo239	699	699
UTR33.oligo94	873	873
UTR25.oligo44	690	690
UTR28.oligo196	1115	1115
UTR34.oligo92	422	422
UTR18.oligo200	58	58
UTR30.oligo136	833	833
UTR5.oligo106	277	277
UTR26.oligo2	1938	1938
UTR3.oligo216	1128	1128
UTR11.oligo361	1095	1095
UTR34.oligo154	1281	1281
UTR27.oligo83	1126	1126
UTR28.oligo175	949	949
UTR14.oligo92	731	731
UTR7.oligo59	1601	1601
UTR11.oligo407	1444	1444
UTR25.oligo314	710	710
UTR17.oligo79	1890	1890
UTR16.oligo328	976	976
UTR9.oligo78	748	748
UTR7.oligo56	431	431
UTR12.oligo335	1467	1467
UTR6.oligo5	124	124
UTR27.oligo451	545	545
UTR12.oligo321	215	215
UTR12.oligo116	432	432
UTR11.oligo198	1184	1184
UTR20.oligo10	1824	1824
UTR5.oligo10	708	708
UTR15.oligo47	439	439
UTR10.oligo117	915	915
UTR26.oligo85	1185	1185
UTR3.oligo357	1559	1559
UTR2.oligo184	430	430
UTR3.oligo46	779	779
UTR35.oligo208	1747	1747
UTR25.oligo177	883	883
UTR10.oligo303	427	427
UTR12.oligo209	1490	1490
UTR32.oligo112	1013	1013
UTR20.oligo21	1944	1944
UTR7.oligo46	706	706
UTR29.oligo185	1200	1200
UTR24.oligo56	945	945
UTR34.oligo36	1569	1569
UTR31.oligo140	865	865
UTR12.oligo75	1281	1281
UTR30.oligo410	998	998
UTR3.oligo480	131	131
UTR14.oligo162	642	642
UTR8.oligo41	1632	1632
UTR19.oligo35	640	640
UTR24.oligo190	1384	1384
UTR27.oligo203	72	72
UTR3.oligo292	1336	1336
UTR10.oligo290	1251	1251
UTR24.oligo109	1083	1083
UTR24.oligo274	382	382
UTR25.oligo368	305	305
UTR3.oligo464	743	743
UTR10.oligo13	1211	1211
UTR21.oligo119	151	151
UTR25.oligo311	353	353
UTR17.oligo129	1203	1203
UTR25.oligo211	384	384
UTR3.oligo294	1213	1213
UTR29.oligo346	633	633
UTR16.oligo246	659	659
UTR28.oligo223	1067	1067
UTR14.oligo2	1098	1098
UTR5.oligo135	656	656
UTR31.oligo259	997	997
UTR26.oligo1	178	178
UTR18.oligo393	242	242
UTR6.oligo281	403	403
UTR17.oligo277	1537	1537
UTR35.oligo304	433	433
UTR15.oligo265	1413	1413
UTR20.oligo45	871	871
UTR24.oligo20	1144	1144
UTR34.oligo48	1886	1886
UTR11.oligo424	816	816
UTR2.oligo312	286	286
UTR18.oligo423	1512	1512
UTR21.oligo13	358	358
UTR18.oligo299	874	874
UTR10.oligo15	1267	1267
UTR6.oligo122	1660	1660
UTR27.oligo429	1821	1821
UTR2.oligo250	666	666
UTR27.oligo197	400	400
UTR24.oligo334	1619	1619
UTR29.oligo347	417	417
UTR16.oligo393	811	811
UTR4.oligo82	332	332
UTR6.oligo317	1817	1817
UTR2.oligo431	416	416
UTR12.oligo247	1521	1521
UTR25.oligo294	1006	1006
UTR18.oligo134	1267	1267
UTR1.oligo24	417	417
UTR6.oligo39	1707	1707
UTR28.oligo199	632	632
UTR24.oligo153	1773	1773
UTR16.oligo32	1925	1925
UTR3.oligo203	138	138
UTR29.oligo131	1666	1666
UTR21.oligo86	1369	1369
UTR25.oligo114	1316	1316
UTR29.oligo339	523	523
UTR30.oligo210	1167	1167
UTR25.oligo54	341	341
UTR28.oligo201	1338	1338
UTR3.oligo214	198	198
UTR16.oligo382	1481	1481
UTR14.oligo163	471	471
UTR30.oligo99	1732	1732
UTR6.oligo40	807	807
UTR7.oligo71	888	888
UTR2.oligo12	1381	1381
UTR26.oligo40	807	807
UTR18.oligo163	1073	1073
UTR34.oligo176	833	833
UTR5.oligo134	1257	1257
UTR17.oligo204	1073	1073
UTR34.oligo84	1104	1104
UTR3.oligo332	1075	1075
UTR5.oligo322	657	657
UTR16.oligo87	549	549
UTR27.oligo42	1675	1675
UTR35.oligo206	1662	1662
UTR5.oligo159	1195	1195
UTR25.oligo61	559	559
UTR25.oligo147	387	387
UTR2.oligo209	1554	1554
UTR21.oligo102	1232	1232
UTR21.oligo223	525	525
UTR19.oligo75	467	467
UTR10.oligo152	1407	1407
UTR28.oligo166	1079	1079
UTR24.oligo271	1272	1272
UTR17.oligo16	1493	1493
UTR27.oligo159	1648	1648
UTR12.oligo214	1319	1319
UTR10.oligo261	364	364
UTR30.oligo24	1858	1858
UTR7.oligo83	288	288
UTR18.oligo79	942	942
UTR10.oligo186	1171	1171
UTR18.oligo345	941	941
UTR6.oligo93	456	456
UTR35.oligo212	772	772
UTR5.oligo383	427	427
UTR21.oligo222	1421	1421
UTR33.oligo1	1885	1885
UTR1.oligo22	1444	1444
UTR17.oligo133	1093	1093
UTR32.oligo136	1187	1187
UTR25.oligo419	1665	1665
UTR20.oligo41	1073	1073
UTR18.oligo416	1291	1291
UTR25.oligo90	608	608
UTR35.oligo197	963	963
UTR30.oligo137	337	337
UTR21.oligo182	439	439
UTR18.oligo471	1520	1520
UTR18.oligo475	441	441
UTR27.oligo126	267	267
UTR30.oligo451	802	1301
UTR19.oligo102	1294	1294
UTR27.oligo342	1280	1280
UTR32.oligo165	1648	1648
UTR33.oligo43	1120	1120
UTR31.oligo310	1351	1351
UTR10.oligo142	992	992
UTR25.oligo390	1502	1502
UTR5.oligo280	697	697
UTR18.oligo61	1141	1141
UTR32.oligo85	1148	1148
UTR17.oligo130	1404	1404
UTR4.oligo230	498	498
UTR16.oligo349	1312	1312
UTR6.oligo124	1877	1877
UTR24.oligo400	1725	1725
UTR3.oligo130	1261	1261
UTR16.oligo329	989	989
UTR12.oligo354	1525	1525
UTR15.oligo61	878	878
UTR12.oligo306	1916	1916
UTR18.oligo339	595	595
UTR29.oligo14	895	895
UTR25.oligo172	671	671
UTR24.oligo51	513	513
UTR11.oligo137	997	997
UTR11.oligo312	304	304
UTR21.oligo100	802	802
UTR34.oligo181	105	105
UTR18.oligo39	1911	1911
UTR12.oligo2	1099	1099
UTR24.oligo133	1404	1404
UTR16.oligo149	916	916
UTR23.oligo47	1881	1881
UTR13.oligo178	518	518
UTR18.oligo76	342	342
UTR3.oligo414	616	616
UTR34.oligo134	855	855
UTR28.oligo10	1528	1528
UTR4.oligo225	628	628
UTR11.oligo329	1863	1863
UTR30.oligo275	511	511
UTR10.oligo56	1728	1728
UTR18.oligo316	416	416
UTR18.oligo331	1013	1013
UTR22.oligo37	937	937
UTR15.oligo65	1563	1563
UTR18.oligo227	744	744
UTR30.oligo383	207	207
UTR16.oligo344	1345	1345
UTR2.oligo127	554	554
UTR17.oligo29	1333	1333
UTR28.oligo28	1355	1355
UTR5.oligo325	969	969
UTR2.oligo95	1288	1288
UTR6.oligo355	145	145
UTR10.oligo88	308	308
UTR24.oligo353	449	449
UTR16.oligo79	651	651
UTR33.oligo97	1002	1002
UTR5.oligo146	1032	1032
UTR31.oligo6	327	327
UTR4.oligo109	1634	1634
UTR33.oligo174	1391	1391
UTR10.oligo249	409	409
UTR29.oligo367	1280	1280
UTR31.oligo253	799	799
UTR3.oligo266	249	249
UTR3.oligo125	1822	1822
UTR3.oligo450	949	949
UTR17.oligo154	1238	1238
UTR10.oligo100	462	462
UTR15.oligo85	1649	1649
UTR3.oligo58	905	905
UTR13.oligo73	855	855
UTR15.oligo6	149	149
UTR22.oligo68	1789	1789
UTR30.oligo165	967	967
UTR23.oligo144	691	691
UTR28.oligo115	750	750
UTR28.oligo14	586	586
UTR2.oligo368	622	622
UTR8.oligo17	612	612
UTR18.oligo418	317	317
UTR29.oligo81	1763	1763
UTR30.oligo377	1717	1717
UTR29.oligo54	623	623
UTR13.oligo32	1261	1261
UTR15.oligo119	561	561
UTR26.oligo41	448	448
UTR11.oligo35	532	532
UTR6.oligo322	236	236
UTR32.oligo81	1364	1364
UTR31.oligo74	524	524
UTR18.oligo390	757	757
UTR14.oligo204	1920	1920
UTR12.oligo38	558	558
UTR34.oligo65	564	564
UTR5.oligo220	1117	1117
UTR29.oligo186	663	663
UTR18.oligo75	1068	1068
UTR18.oligo4	91	91
UTR35.oligo285	1019	1019
UTR12.oligo174	602	602
UTR2.oligo0	605	605
UTR35.oligo44	1048	1048
