oligo	actualcounts	mappedcounts
UTR3.oligo561	1669	1669
UTR17.oligo10	1924	1924
UTR3.oligo630	1646	1646
UTR17.oligo609	626	626
UTR3.oligo27	697	697
UTR1.oligo804	1924	1924
UTR15.oligo9	1265	1265
UTR17.oligo287	1003	1003
UTR4.oligo835	1673	1673
UTR13.oligo288	1208	1208
UTR14.oligo303	1880	1880
UTR10.oligo65	1773	1773
UTR1.oligo66	770	770
UTR4.oligo645	1375	1375
UTR4.oligo217	1632	1632
UTR13.oligo357	327	327
UTR16.oligo639	1071	1071
UTR16.oligo94	621	621
UTR15.oligo89	1256	1256
UTR12.oligo776	445	445
UTR4.oligo587	461	461
UTR10.oligo349	637	637
UTR13.oligo431	1290	1290
UTR6.oligo435	861	861
UTR13.oligo421	1022	1022
UTR9.oligo463	1052	1052
UTR1.oligo702	1506	1506
UTR2.oligo256	1411	1411
UTR14.oligo224	1873	1873
UTR15.oligo849	1917	1917
UTR17.oligo353	1887	1887
UTR17.oligo582	1507	1507
UTR6.oligo414	1839	1839
UTR6.oligo486	1283	1283
UTR7.oligo252	1552	1552
UTR14.oligo453	1467	1467
UTR4.oligo717	1392	1392
UTR1.oligo65	1917	1917
UTR16.oligo508	1434	1434
UTR17.oligo692	904	904
UTR10.oligo449	933	933
UTR12.oligo158	1115	1115
UTR15.oligo140	1168	1168
UTR13.oligo403	735	735
UTR8.oligo108	703	703
UTR9.oligo391	831	831
UTR7.oligo465	1186	1186
UTR3.oligo62	1738	1738
UTR3.oligo69	1808	1808
UTR10.oligo498	1288	1288
UTR1.oligo132	636	636
UTR13.oligo183	1783	1783
UTR12.oligo35	284	284
UTR15.oligo545	1847	1847
UTR12.oligo398	1466	1466
UTR4.oligo614	1776	1776
UTR11.oligo157	1102	1102
UTR13.oligo184	1763	1763
UTR11.oligo92	1624	1624
UTR4.oligo207	825	825
UTR2.oligo112	244	244
UTR12.oligo272	790	790
UTR17.oligo468	1362	1362
UTR12.oligo373	1231	1231
UTR15.oligo952	987	987
UTR6.oligo39	1535	1535
UTR5.oligo380	1687	1687
UTR7.oligo113	418	418
UTR7.oligo147	1551	1551
UTR5.oligo49	876	876
UTR15.oligo793	580	580
UTR16.oligo666	1633	1633
UTR3.oligo24	1862	1862
UTR3.oligo598	615	615
UTR7.oligo160	1389	1389
UTR3.oligo615	1585	1585
UTR11.oligo74	432	432
UTR4.oligo255	980	980
UTR5.oligo33	384	384
UTR4.oligo278	1830	1830
UTR10.oligo216	1591	1591
UTR16.oligo112	1680	1680
UTR7.oligo714	1755	1755
UTR12.oligo855	965	965
UTR11.oligo59	1537	1537
UTR3.oligo117	1901	1901
UTR6.oligo181	1727	1727
UTR3.oligo14	574	574
UTR3.oligo465	1475	1475
UTR6.oligo258	994	994
UTR9.oligo219	1445	1445
UTR4.oligo505	1293	1293
UTR13.oligo100	1028	1028
UTR4.oligo819	1578	1578
UTR4.oligo167	210	210
UTR7.oligo138	1845	1845
UTR9.oligo293	998	998
UTR10.oligo94	1902	1902
UTR9.oligo71	1834	1834
UTR15.oligo477	763	763
UTR17.oligo236	531	531
UTR17.oligo756	1917	1917
UTR9.oligo127	1843	1843
UTR3.oligo233	762	762
UTR3.oligo393	1717	1717
UTR15.oligo911	797	797
UTR9.oligo558	1837	1837
UTR13.oligo283	1037	1037
UTR1.oligo375	1239	1239
UTR16.oligo296	1927	1927
UTR6.oligo113	1798	1798
UTR9.oligo81	1165	1165
UTR7.oligo115	1587	1587
UTR12.oligo22	1411	1411
UTR10.oligo136	1338	1338
UTR9.oligo549	907	907
UTR15.oligo522	591	591
UTR15.oligo464	1212	1212
UTR17.oligo63	918	918
UTR15.oligo501	973	973
UTR13.oligo282	1722	1722
UTR3.oligo380	1365	1365
UTR7.oligo698	1146	1146
UTR17.oligo880	1887	1887
UTR16.oligo242	764	764
UTR11.oligo36	1371	1371
UTR6.oligo8	896	896
UTR12.oligo807	1068	1068
UTR16.oligo62	1696	1696
UTR16.oligo430	1788	1788
UTR15.oligo308	956	956
UTR15.oligo661	1502	1502
UTR13.oligo196	1363	1363
UTR5.oligo387	1255	1255
UTR5.oligo397	1263	1263
UTR15.oligo217	1825	1825
UTR16.oligo87	882	882
UTR14.oligo45	101	101
UTR14.oligo121	1905	1905
UTR13.oligo162	941	941
UTR15.oligo663	1178	1178
UTR7.oligo214	718	718
UTR10.oligo20	1264	1264
UTR1.oligo130	1780	1780
UTR17.oligo344	891	891
UTR16.oligo199	1833	1833
UTR5.oligo378	1747	1747
UTR17.oligo485	1631	1631
UTR12.oligo664	1021	1021
UTR13.oligo395	182	182
UTR14.oligo338	1485	1485
UTR3.oligo276	782	782
UTR9.oligo570	1072	1072
UTR17.oligo25	1530	1530
UTR13.oligo301	1182	1182
UTR9.oligo545	254	254
UTR10.oligo357	440	440
UTR6.oligo214	1288	1288
UTR5.oligo371	1333	1333
UTR14.oligo165	651	651
UTR1.oligo137	1423	1423
UTR1.oligo282	279	279
UTR12.oligo557	1412	1412
UTR4.oligo203	1805	1805
UTR16.oligo419	1467	1467
UTR15.oligo334	1491	1491
UTR9.oligo325	1236	1236
UTR1.oligo466	1741	1741
UTR7.oligo318	1664	1664
UTR15.oligo765	1704	1704
UTR16.oligo563	1223	1223
UTR6.oligo432	1486	1486
UTR12.oligo65	1404	1404
UTR7.oligo280	1548	1548
UTR4.oligo506	1504	1504
UTR15.oligo188	1277	1277
UTR17.oligo492	1011	1011
UTR11.oligo104	1355	1355
UTR10.oligo220	586	586
UTR12.oligo244	1807	1807
UTR4.oligo269	1355	1355
UTR4.oligo280	1172	1172
UTR17.oligo433	535	535
UTR1.oligo153	853	853
UTR15.oligo309	934	934
UTR7.oligo684	1105	1105
UTR4.oligo569	432	432
UTR4.oligo142	1625	1625
UTR3.oligo10	1139	1139
UTR12.oligo433	117	117
UTR5.oligo320	1031	1031
UTR12.oligo79	656	656
UTR17.oligo419	927	927
UTR14.oligo406	542	542
UTR3.oligo365	1459	1459
UTR9.oligo190	1305	1305
UTR10.oligo81	1888	1888
UTR17.oligo293	827	827
UTR16.oligo582	1627	1627
UTR17.oligo521	1844	1844
UTR16.oligo224	1565	1565
UTR1.oligo640	844	844
UTR4.oligo85	625	625
UTR7.oligo492	1057	1057
UTR4.oligo358	616	616
UTR4.oligo118	1742	1742
UTR6.oligo520	1835	1835
UTR17.oligo410	952	952
UTR4.oligo62	907	907
UTR2.oligo146	1700	1700
UTR2.oligo180	1235	1235
UTR15.oligo273	1063	1063
UTR17.oligo608	1244	1244
UTR15.oligo128	1704	1704
UTR8.oligo80	341	341
UTR3.oligo569	760	760
UTR15.oligo138	1305	1305
UTR6.oligo262	82	82
UTR3.oligo479	1729	1729
UTR1.oligo440	1193	1193
UTR15.oligo87	1283	1283
UTR4.oligo58	1436	1436
UTR13.oligo194	1747	1747
UTR10.oligo76	628	628
UTR14.oligo305	1709	1709
UTR16.oligo589	558	558
UTR13.oligo95	1796	1796
UTR15.oligo258	1465	1465
UTR5.oligo232	1248	1248
UTR4.oligo686	1807	1807
UTR14.oligo348	1362	1362
UTR5.oligo42	1254	1254
UTR10.oligo194	1188	1188
UTR15.oligo40	1824	1824
UTR1.oligo811	1219	1219
UTR7.oligo490	1819	1819
UTR1.oligo292	1310	1310
UTR7.oligo285	1793	1793
UTR5.oligo251	736	736
UTR12.oligo134	1197	1197
UTR15.oligo584	1609	1609
UTR12.oligo281	1502	1502
UTR2.oligo16	1164	1164
UTR15.oligo689	961	961
UTR17.oligo12	1289	1289
UTR17.oligo139	354	354
UTR7.oligo499	1504	1504
UTR12.oligo497	1629	1629
UTR13.oligo366	810	810
UTR3.oligo209	1401	1401
UTR10.oligo347	1567	1567
UTR3.oligo435	1461	1461
UTR10.oligo262	1779	1779
UTR12.oligo862	1775	1775
UTR10.oligo1	1669	1669
UTR16.oligo102	640	640
UTR4.oligo252	694	694
UTR1.oligo340	1923	1923
UTR7.oligo93	1647	1647
UTR16.oligo338	886	886
UTR4.oligo846	765	765
UTR6.oligo289	792	792
UTR9.oligo142	600	600
UTR7.oligo174	764	764
UTR3.oligo257	708	708
UTR1.oligo385	1168	1168
UTR7.oligo697	1605	1605
UTR8.oligo82	751	751
UTR1.oligo488	403	403
UTR9.oligo254	1361	1361
UTR17.oligo267	502	502
UTR4.oligo628	581	581
UTR9.oligo82	1892	1892
UTR17.oligo9	1293	1293
UTR14.oligo9	989	989
UTR2.oligo126	1063	1063
UTR14.oligo279	1561	1561
UTR3.oligo334	1877	1877
UTR15.oligo279	1275	1275
UTR16.oligo213	1384	1384
UTR17.oligo883	343	343
UTR13.oligo153	844	844
UTR4.oligo340	1522	1522
UTR8.oligo116	1357	1357
UTR17.oligo366	1617	1617
UTR4.oligo895	1522	1522
UTR6.oligo60	729	729
UTR13.oligo436	223	223
UTR3.oligo332	1448	1448
UTR9.oligo22	1298	1298
UTR9.oligo511	100	100
UTR7.oligo149	1633	1633
UTR2.oligo179	1074	1074
UTR1.oligo826	1129	1129
UTR13.oligo127	1392	1392
UTR9.oligo23	838	838
UTR4.oligo884	1925	1925
UTR4.oligo714	1905	1905
UTR1.oligo769	1713	1713
UTR1.oligo61	615	615
UTR7.oligo178	719	719
UTR11.oligo73	438	438
UTR3.oligo571	804	804
UTR5.oligo312	1715	1715
UTR17.oligo486	204	204
UTR6.oligo265	1112	1112
UTR11.oligo131	530	530
UTR7.oligo270	656	656
UTR17.oligo183	1159	1159
UTR13.oligo132	1609	1609
UTR4.oligo591	1512	1512
UTR4.oligo899	1203	1203
UTR15.oligo12	375	375
UTR3.oligo151	931	931
UTR10.oligo544	291	291
UTR16.oligo554	1680	1680
UTR4.oligo861	1420	1420
UTR15.oligo147	1905	1905
UTR1.oligo682	1063	1063
UTR4.oligo858	1649	1649
UTR17.oligo121	1860	1860
UTR17.oligo813	1751	1751
UTR12.oligo167	693	693
UTR17.oligo649	1742	1742
UTR14.oligo308	1707	1707
UTR11.oligo118	1367	1367
UTR5.oligo41	999	999
UTR7.oligo576	1561	1561
UTR9.oligo205	642	642
UTR4.oligo57	1041	1041
UTR13.oligo234	1594	1594
UTR13.oligo254	937	937
UTR1.oligo614	1822	1822
UTR6.oligo158	1858	1858
UTR11.oligo16	1612	1612
UTR4.oligo11	1790	1790
UTR17.oligo161	1256	1256
UTR4.oligo241	1781	1781
UTR1.oligo750	1826	1826
UTR12.oligo699	962	962
UTR13.oligo62	296	296
UTR9.oligo18	712	712
UTR12.oligo200	1458	1458
UTR17.oligo506	1283	1283
UTR9.oligo284	1252	1252
UTR12.oligo816	371	371
UTR15.oligo848	1501	1501
UTR4.oligo739	1806	1806
UTR12.oligo284	1833	1833
UTR12.oligo844	1483	1483
UTR12.oligo519	1918	1918
UTR17.oligo322	1250	1250
UTR10.oligo505	1570	1570
UTR11.oligo70	1727	1727
UTR12.oligo790	1033	1033
UTR6.oligo22	396	396
UTR3.oligo634	855	855
UTR5.oligo267	1804	1804
UTR6.oligo412	929	929
UTR7.oligo663	356	356
UTR4.oligo723	533	533
UTR7.oligo517	1369	1369
UTR4.oligo463	672	672
UTR7.oligo62	1476	1476
UTR1.oligo116	1318	1318
UTR12.oligo217	1317	1317
UTR7.oligo86	915	915
UTR15.oligo577	646	646
UTR4.oligo327	1018	1018
UTR6.oligo120	1303	1303
UTR1.oligo378	1163	1163
UTR14.oligo367	919	919
UTR9.oligo253	627	627
UTR1.oligo72	739	739
UTR16.oligo14	906	906
UTR15.oligo7	561	561
UTR16.oligo526	1600	1600
UTR14.oligo60	1708	1708
UTR15.oligo23	1580	1580
UTR17.oligo42	1485	1485
UTR12.oligo197	987	987
UTR1.oligo818	629	629
UTR9.oligo98	652	652
UTR3.oligo307	1843	1843
UTR1.oligo358	1301	1301
UTR4.oligo737	1350	1350
UTR12.oligo61	552	552
UTR1.oligo97	712	712
UTR4.oligo565	1883	1883
UTR8.oligo124	531	531
UTR17.oligo493	694	694
UTR2.oligo143	1610	1610
UTR4.oligo137	1566	1566
UTR15.oligo461	1490	1490
UTR15.oligo73	33	33
UTR16.oligo153	1305	1305
UTR1.oligo321	986	986
UTR4.oligo762	1210	1210
UTR6.oligo251	972	972
UTR15.oligo369	1501	1501
UTR10.oligo232	674	674
UTR17.oligo755	208	208
UTR14.oligo51	1829	1829
UTR17.oligo376	1474	1474
UTR12.oligo810	1724	1724
UTR17.oligo458	1843	1843
UTR14.oligo379	1280	1280
UTR4.oligo703	1640	1640
UTR4.oligo795	1526	1526
UTR1.oligo327	1348	1348
UTR6.oligo249	1685	1685
UTR10.oligo145	1859	1859
UTR5.oligo329	1246	1246
UTR10.oligo464	1148	1148
UTR17.oligo335	377	377
UTR7.oligo409	650	650
UTR3.oligo213	1301	1301
UTR14.oligo108	1225	1225
UTR10.oligo119	338	338
UTR6.oligo142	984	984
UTR4.oligo13	378	378
UTR8.oligo31	1104	1104
UTR10.oligo93	1082	1082
UTR16.oligo325	1663	1663
UTR14.oligo444	1862	1862
UTR4.oligo805	651	651
UTR15.oligo899	1053	1053
UTR10.oligo254	1829	1829
UTR10.oligo269	1140	1140
UTR3.oligo136	1688	1688
UTR7.oligo23	1020	1020
UTR6.oligo455	1839	1839
UTR9.oligo131	1252	1252
UTR14.oligo186	1431	1431
UTR9.oligo259	1076	1076
UTR4.oligo16	1290	1290
UTR1.oligo509	616	616
UTR15.oligo381	1887	1887
UTR14.oligo178	1278	1278
UTR1.oligo99	1166	1166
UTR6.oligo12	679	679
UTR17.oligo214	1876	1876
UTR16.oligo288	436	436
UTR4.oligo225	271	271
UTR14.oligo28	430	430
UTR1.oligo846	1019	1019
UTR4.oligo812	856	856
UTR7.oligo569	1661	1661
UTR1.oligo887	916	916
UTR10.oligo515	1751	1751
UTR16.oligo147	914	914
UTR17.oligo196	1495	1495
UTR5.oligo2	1270	1270
UTR2.oligo89	787	787
UTR7.oligo125	1178	1178
UTR13.oligo463	1364	1364
UTR16.oligo570	141	141
UTR7.oligo286	857	857
UTR15.oligo470	1164	1164
UTR4.oligo495	1477	1477
UTR14.oligo388	400	400
UTR15.oligo198	1074	1074
UTR4.oligo312	1471	1471
UTR3.oligo224	1699	1699
UTR6.oligo322	1732	1732
UTR9.oligo3	1381	1381
UTR12.oligo108	1509	1509
UTR8.oligo35	654	654
UTR6.oligo519	1286	1286
UTR1.oligo167	1819	1819
UTR3.oligo371	710	710
UTR2.oligo91	612	612
UTR6.oligo197	821	821
UTR1.oligo241	23	23
UTR15.oligo492	779	779
UTR12.oligo38	203	203
UTR12.oligo886	1532	1532
UTR16.oligo131	593	593
UTR17.oligo77	951	951
UTR1.oligo634	1464	1464
UTR4.oligo847	794	794
UTR15.oligo680	1591	1591
UTR16.oligo604	1138	1138
UTR10.oligo57	1443	1443
UTR15.oligo209	1265	1265
UTR6.oligo42	385	385
UTR16.oligo606	727	727
UTR6.oligo141	1593	1593
UTR15.oligo892	1018	1018
UTR12.oligo307	1230	1230
UTR14.oligo154	1854	1854
UTR1.oligo117	1129	1129
UTR1.oligo180	1309	1309
UTR15.oligo821	529	529
UTR4.oligo807	667	667
UTR3.oligo447	613	613
UTR1.oligo243	1893	1893
UTR7.oligo227	707	707
UTR17.oligo327	1241	1241
UTR5.oligo118	45	45
UTR4.oligo490	1557	1557
UTR8.oligo12	292	292
UTR9.oligo204	1580	1580
UTR9.oligo414	962	962
UTR17.oligo873	1127	1127
UTR16.oligo387	1776	1776
UTR12.oligo511	1817	1817
UTR5.oligo384	1062	1062
UTR17.oligo28	1081	1081
UTR17.oligo388	1885	1885
UTR10.oligo278	944	944
UTR11.oligo111	1401	1401
UTR7.oligo322	1336	1336
UTR11.oligo97	1698	1698
UTR3.oligo501	790	790
UTR17.oligo412	1225	1225
UTR15.oligo274	753	753
UTR12.oligo230	1506	1506
UTR3.oligo550	1907	1907
UTR10.oligo270	1889	1889
UTR12.oligo442	1265	1265
UTR17.oligo392	1866	1866
UTR15.oligo874	1152	1152
UTR5.oligo36	591	591
UTR16.oligo492	541	541
UTR14.oligo104	1276	1276
UTR6.oligo163	1611	1611
UTR12.oligo173	966	966
UTR15.oligo312	680	680
UTR2.oligo51	764	764
UTR17.oligo554	1446	1446
UTR5.oligo172	620	620
UTR1.oligo514	1395	1395
UTR14.oligo13	1124	1124
UTR15.oligo531	1336	1336
UTR4.oligo81	238	238
UTR7.oligo702	1450	1450
UTR15.oligo380	823	823
UTR4.oligo403	998	998
UTR12.oligo425	647	647
UTR13.oligo450	670	670
UTR10.oligo549	1854	1854
UTR13.oligo465	1696	1696
UTR17.oligo141	1448	1448
UTR12.oligo842	1841	1841
UTR12.oligo395	901	901
UTR1.oligo48	1693	1693
UTR3.oligo536	1833	1833
UTR16.oligo310	1704	1704
UTR7.oligo599	976	976
UTR13.oligo330	852	852
UTR9.oligo425	1693	1693
UTR12.oligo360	750	750
UTR14.oligo440	610	610
UTR13.oligo37	1362	1362
UTR3.oligo128	153	153
UTR15.oligo104	790	790
UTR16.oligo96	1492	1492
UTR13.oligo335	1753	1753
UTR4.oligo727	1352	1352
UTR12.oligo840	1577	1577
UTR16.oligo386	162	162
UTR16.oligo647	1453	1453
UTR3.oligo114	1475	1475
UTR16.oligo182	956	956
UTR16.oligo334	1355	1355
UTR11.oligo164	723	723
UTR10.oligo120	1312	1312
UTR14.oligo239	1466	1466
UTR15.oligo446	924	924
UTR7.oligo689	1524	1524
UTR10.oligo124	1755	1755
UTR14.oligo236	1157	1157
UTR1.oligo801	1657	1657
UTR17.oligo699	1447	1447
UTR4.oligo101	581	581
UTR6.oligo344	1703	1703
UTR1.oligo387	528	528
UTR5.oligo264	823	823
UTR17.oligo357	1868	1868
UTR3.oligo278	1257	1257
UTR2.oligo219	679	679
UTR9.oligo553	1434	1434
UTR17.oligo906	954	954
UTR7.oligo419	337	337
UTR11.oligo57	1044	1044
UTR10.oligo265	1790	1790
UTR1.oligo13	1335	1335
UTR6.oligo46	1183	1183
UTR10.oligo473	244	244
UTR10.oligo558	832	832
UTR1.oligo431	916	916
UTR17.oligo16	1349	1349
UTR12.oligo323	384	384
UTR3.oligo345	1030	1030
UTR1.oligo840	1263	1263
UTR4.oligo813	1761	1761
UTR6.oligo255	539	539
UTR12.oligo42	884	884
UTR7.oligo124	1003	1003
UTR3.oligo508	1113	1113
UTR10.oligo75	1035	1035
UTR16.oligo496	1744	1744
UTR1.oligo341	1393	1393
UTR4.oligo511	1503	1503
UTR7.oligo372	1534	1534
UTR4.oligo103	899	899
UTR1.oligo741	798	798
UTR16.oligo93	748	748
UTR5.oligo208	1037	1037
UTR6.oligo346	1853	1853
UTR6.oligo428	602	602
UTR9.oligo341	526	526
UTR9.oligo393	101	101
UTR7.oligo405	504	504
UTR16.oligo302	948	948
UTR6.oligo102	779	779
UTR10.oligo245	214	214
UTR15.oligo35	1296	1296
UTR14.oligo361	1329	1329
UTR14.oligo181	1785	1785
UTR14.oligo134	1665	1665
UTR6.oligo533	373	373
UTR15.oligo743	1814	1814
UTR17.oligo610	1750	1750
UTR5.oligo319	1497	1497
UTR5.oligo332	1712	1712
UTR13.oligo381	556	556
UTR16.oligo363	1232	1232
UTR4.oligo396	555	555
UTR16.oligo160	1332	1332
UTR12.oligo83	862	862
UTR12.oligo218	1648	1648
UTR4.oligo671	1021	1021
UTR15.oligo566	128	128
UTR6.oligo29	371	371
UTR7.oligo606	1269	1269
UTR2.oligo293	1507	1507
UTR9.oligo40	542	542
UTR17.oligo155	1021	1021
UTR10.oligo84	1211	1211
UTR1.oligo209	1158	1158
UTR1.oligo579	840	840
UTR10.oligo334	1530	1530
UTR17.oligo720	555	555
UTR8.oligo44	1648	1648
UTR3.oligo152	1271	1271
UTR7.oligo526	845	845
UTR5.oligo338	230	230
UTR16.oligo344	1159	1159
UTR4.oligo474	603	603
UTR13.oligo116	1525	1525
UTR16.oligo693	885	885
UTR4.oligo882	601	601
UTR3.oligo408	659	659
UTR8.oligo6	1002	1002
UTR12.oligo617	1664	1664
UTR15.oligo182	538	538
UTR17.oligo320	595	595
UTR10.oligo465	532	532
UTR10.oligo196	1477	1477
UTR16.oligo44	469	469
UTR12.oligo585	1899	1899
UTR7.oligo215	310	310
UTR1.oligo585	594	594
UTR6.oligo204	1304	1304
UTR3.oligo410	1863	1863
UTR3.oligo235	1111	1111
UTR17.oligo908	651	651
UTR15.oligo808	775	775
UTR3.oligo265	704	704
UTR17.oligo473	1273	1273
UTR16.oligo125	1605	1605
UTR15.oligo527	795	795
UTR9.oligo213	819	819
UTR15.oligo483	1164	1164
UTR15.oligo471	931	931
UTR13.oligo339	790	790
UTR17.oligo559	1015	1015
UTR17.oligo591	1048	1048
UTR5.oligo345	719	719
UTR11.oligo54	1539	1539
UTR1.oligo651	656	656
UTR13.oligo275	180	180
UTR7.oligo579	764	764
UTR13.oligo154	1661	1661
UTR1.oligo229	1428	1428
UTR16.oligo429	606	606
UTR16.oligo425	1894	1894
UTR4.oligo682	1435	1435
UTR17.oligo2	1042	1042
UTR11.oligo72	741	741
UTR1.oligo520	1365	1365
UTR15.oligo706	743	743
UTR5.oligo294	310	310
UTR4.oligo673	929	929
UTR10.oligo274	1286	1286
UTR12.oligo506	1846	1846
UTR3.oligo416	537	537
UTR9.oligo499	388	388
UTR13.oligo111	1324	1324
UTR17.oligo71	1452	1452
UTR15.oligo726	1481	1481
UTR9.oligo517	1862	1862
UTR5.oligo230	675	675
UTR13.oligo459	1110	1110
UTR15.oligo840	1046	1046
UTR15.oligo382	910	910
UTR14.oligo273	1706	1706
UTR10.oligo305	1634	1634
UTR17.oligo657	1647	1647
UTR1.oligo301	1500	1500
UTR15.oligo499	1864	1864
UTR6.oligo420	429	429
UTR10.oligo167	1847	1847
UTR4.oligo607	1700	1700
UTR9.oligo78	1417	1417
UTR12.oligo554	1348	1348
UTR17.oligo362	648	648
UTR13.oligo193	468	468
UTR9.oligo487	699	699
UTR17.oligo536	1645	1645
UTR12.oligo445	1612	1612
UTR1.oligo396	1134	1134
UTR17.oligo148	597	597
UTR9.oligo159	1839	1839
UTR4.oligo160	365	365
UTR1.oligo62	448	448
UTR4.oligo566	1005	1005
UTR12.oligo748	1133	1133
UTR16.oligo51	1626	1626
UTR7.oligo320	1578	1578
UTR16.oligo405	1231	1231
UTR14.oligo369	1851	1851
UTR4.oligo459	838	838
UTR4.oligo804	992	992
UTR6.oligo491	995	995
UTR7.oligo55	995	995
UTR3.oligo127	1078	1078
UTR4.oligo72	1457	1457
UTR10.oligo504	730	730
UTR14.oligo25	1612	1612
UTR17.oligo530	1196	1196
UTR10.oligo208	483	483
UTR13.oligo7	1292	1292
UTR8.oligo25	1170	1170
UTR6.oligo105	48	48
UTR4.oligo678	1574	1574
UTR5.oligo297	1690	1690
UTR9.oligo542	1707	1707
UTR9.oligo420	1409	1409
UTR16.oligo190	1195	1195
UTR1.oligo739	828	828
UTR15.oligo345	1734	1734
UTR1.oligo659	1515	1515
UTR10.oligo47	1275	1275
UTR15.oligo561	819	819
UTR7.oligo188	520	520
UTR9.oligo301	1524	1524
UTR14.oligo248	778	778
UTR7.oligo192	443	443
UTR4.oligo283	1279	1279
UTR4.oligo464	1084	1084
UTR4.oligo903	1457	1457
UTR7.oligo693	1321	1321
UTR6.oligo68	1714	1714
UTR16.oligo167	1517	1517
UTR1.oligo523	1653	1653
UTR10.oligo404	864	864
UTR1.oligo709	1887	1887
UTR1.oligo665	637	637
UTR3.oligo319	975	975
UTR1.oligo869	1074	1074
UTR12.oligo658	1867	1867
UTR1.oligo166	1696	1696
UTR17.oligo512	1643	1643
UTR10.oligo578	1304	1304
UTR3.oligo537	1539	1539
UTR9.oligo214	1147	1147
UTR7.oligo128	1117	1117
UTR6.oligo271	1165	1165
UTR6.oligo284	287	287
UTR10.oligo23	673	673
UTR4.oligo292	1333	1333
UTR16.oligo274	1276	1276
UTR12.oligo271	769	769
UTR14.oligo345	1667	1667
UTR12.oligo650	1875	1875
UTR17.oligo111	1360	1360
UTR9.oligo498	1490	1490
UTR7.oligo524	1463	1463
UTR15.oligo791	385	385
UTR14.oligo117	637	637
UTR1.oligo313	1561	1561
UTR16.oligo117	1815	1815
UTR4.oligo39	1031	1031
UTR9.oligo279	1315	1315
UTR15.oligo883	391	391
UTR4.oligo889	754	754
UTR4.oligo355	1169	1169
UTR1.oligo638	730	730
UTR15.oligo219	597	597
UTR15.oligo303	1638	1638
UTR9.oligo474	1895	1895
UTR16.oligo343	1797	1797
UTR3.oligo308	1047	1047
UTR12.oligo825	1783	1783
UTR16.oligo380	516	516
UTR4.oligo733	1687	1687
UTR1.oligo793	1408	1408
UTR6.oligo450	255	255
UTR4.oligo776	275	275
UTR6.oligo290	1053	1053
UTR4.oligo194	1778	1778
UTR9.oligo512	314	314
UTR17.oligo541	765	765
UTR7.oligo630	1372	1372
UTR16.oligo521	1839	1839
UTR3.oligo158	1783	1783
UTR13.oligo102	1688	1688
UTR4.oligo612	1164	1164
UTR4.oligo2	811	811
UTR12.oligo550	1770	1770
UTR4.oligo722	591	591
UTR1.oligo450	1348	1348
UTR15.oligo594	745	745
UTR5.oligo217	1450	1450
UTR5.oligo77	1160	1160
UTR9.oligo226	91	91
UTR12.oligo340	1549	1549
UTR14.oligo135	1886	1886
UTR16.oligo98	1205	1205
UTR15.oligo229	219	219
UTR10.oligo548	1117	1117
UTR3.oligo351	931	931
UTR7.oligo3	712	712
UTR17.oligo190	1266	1266
UTR12.oligo683	541	541
UTR15.oligo448	1131	1131
UTR17.oligo35	440	440
UTR6.oligo316	932	932
UTR17.oligo21	273	273
UTR4.oligo308	955	955
UTR1.oligo713	668	668
UTR12.oligo243	1124	1124
UTR6.oligo490	1050	1050
UTR10.oligo455	290	290
UTR10.oligo106	864	864
UTR1.oligo756	1144	1144
UTR12.oligo718	1729	1729
UTR5.oligo224	987	987
UTR1.oligo205	273	273
UTR3.oligo451	1609	1609
UTR4.oligo187	1644	1644
UTR7.oligo59	1798	1798
UTR12.oligo45	700	700
UTR7.oligo551	1453	1453
UTR13.oligo428	282	282
UTR15.oligo133	1681	1681
UTR6.oligo477	1885	1885
UTR12.oligo551	1756	1756
UTR9.oligo218	1664	1664
UTR10.oligo418	623	623
UTR3.oligo206	823	823
UTR10.oligo393	1192	1192
UTR12.oligo859	486	486
UTR13.oligo487	568	568
UTR17.oligo899	1279	1279
UTR12.oligo228	1772	1772
UTR4.oligo35	1752	1752
UTR10.oligo34	1473	1473
UTR9.oligo488	1428	1428
UTR10.oligo541	1115	1115
UTR12.oligo95	1816	1816
UTR16.oligo330	382	382
UTR14.oligo337	918	918
UTR12.oligo206	1251	1251
UTR16.oligo645	1249	1249
UTR12.oligo736	1248	1248
UTR15.oligo473	1882	1882
UTR17.oligo629	868	868
UTR1.oligo257	1289	1289
UTR10.oligo553	714	714
UTR7.oligo660	826	826
UTR14.oligo218	1815	1815
UTR13.oligo29	987	987
UTR4.oligo672	1892	1892
UTR12.oligo654	670	670
UTR10.oligo178	561	561
UTR17.oligo223	1633	1633
UTR5.oligo122	837	837
UTR6.oligo374	828	828
UTR15.oligo907	1546	1546
UTR7.oligo491	405	405
UTR14.oligo438	1201	1201
UTR9.oligo467	1753	1753
UTR1.oligo541	1146	1146
UTR3.oligo373	1117	1117
UTR17.oligo816	1647	1647
UTR3.oligo316	1732	1732
UTR7.oligo401	1070	1070
UTR14.oligo292	1323	1323
UTR12.oligo142	565	565
UTR6.oligo485	1252	1252
UTR1.oligo808	1470	1470
UTR13.oligo345	1329	1329
UTR2.oligo2	738	738
UTR1.oligo446	1532	1532
UTR4.oligo809	1520	1520
UTR4.oligo10	1519	1519
UTR12.oligo642	697	697
UTR10.oligo384	933	933
UTR17.oligo620	1697	1697
UTR13.oligo220	1383	1383
UTR9.oligo331	210	210
UTR17.oligo402	998	998
